Date,P,D,E,CPI,Fraction,Rate_GS10,Real_Price,Real_Dividend,Real_Total_Return_Price,Real_Earnings,Real_Scaled_Earnings,CAPE,TR_CAPE,Excess_CAPE_Yield,Monthly_Total_Returns,Real_Total_Returns,Annualized_Stock_Real_Return_10Y,Annualized_Bonds_Real_Return_10Y,Real_Excess_Annualized_Returns_10Y
1965.07,84.91,2.63,4.89,31.6,1965.54,4.2,860.22,26.61,"109,834.35",49.51,"6,321.10",22.3,26.01,1.95%,1.0,12.38,-1.17%,-2.05%,0.88%
1965.08,86.49,2.64,4.93,31.6,1965.62,4.25,876.23,26.78,"112,163.08",49.98,"6,397.70",22.67,26.42,1.82%,1.0,12.37,-2.11%,-2.22%,0.12%
1965.09,89.38,2.66,4.98,31.6,1965.71,4.29,905.51,26.95,"116,198.39",50.45,"6,474.24",23.37,27.22,1.61%,1.0,12.38,-2.59%,-2.23%,-0.36%
1965.1,91.39,2.68,5.05,31.7,1965.79,4.35,922.95,27.07,"118,726.12",51.0,"6,560.53",23.78,27.67,1.51%,1.0,12.32,-2.38%,-1.98%,-0.40%
1965.11,92.15,2.7,5.12,31.7,1965.87,4.45,930.63,27.27,"120,005.74",51.71,"6,667.71",23.93,27.82,1.39%,0.99,12.27,-2.36%,-1.88%,-0.47%
1965.12,91.73,2.72,5.19,31.8,1965.96,4.62,923.47,27.38,"119,377.38",52.25,"6,754.26",23.69,27.53,1.33%,1.0,12.11,-2.46%,-1.69%,-0.76%
1966.01,93.32,2.74,5.24,31.8,1966.04,4.61,939.48,27.58,"121,743.76",52.75,"6,836.02",24.06,27.92,1.27%,0.99,12.17,-1.77%,-1.52%,-0.26%
1966.02,92.69,2.76,5.29,32.0,1966.12,4.83,927.31,27.61,"120,464.29",52.92,"6,875.13",23.7,27.48,1.18%,1.0,11.93,-1.30%,-1.33%,0.03%
1966.03,88.88,2.78,5.34,32.1,1966.21,4.87,886.42,27.73,"115,452.93",53.26,"6,936.53",22.61,26.2,1.37%,1.01,11.9,-0.82%,-1.22%,0.40%
1966.04,91.6,2.8,5.38,32.3,1966.29,4.75,907.89,27.72,"118,550.25",53.32,"6,962.89",23.11,26.76,1.42%,1.0,11.99,-1.01%,-1.15%,0.14%
1966.05,86.78,2.81,5.42,32.3,1966.37,4.78,860.12,27.88,"112,615.54",53.72,"7,033.61",21.85,25.28,1.60%,1.0,12.01,-0.61%,-1.40%,0.79%
1966.06,86.06,2.83,5.46,32.4,1966.46,4.81,850.35,27.96,"111,641.59",53.95,"7,083.00",21.56,24.93,1.59%,0.99,11.99,-0.49%,-1.35%,0.86%
1966.07,85.84,2.85,5.48,32.5,1966.54,5.02,845.56,28.07,"111,320.71",53.95,"7,102.36",21.38,24.71,1.38%,0.99,11.8,-0.25%,-1.16%,0.92%
1966.08,80.65,2.87,5.49,32.7,1966.62,5.22,789.58,28.1,"104,258.69",53.78,"7,101.39",19.91,23.01,1.62%,1.01,11.6,0.30%,-0.94%,1.24%
1966.09,77.81,2.89,5.51,32.7,1966.71,5.18,761.78,28.29,"100,898.66",53.94,"7,144.99",19.16,22.14,1.82%,1.02,11.68,0.84%,-0.86%,1.69%
1966.1,77.13,2.88,5.52,32.9,1966.79,5.01,750.53,28.06,"99,718.56",53.75,"7,140.91",18.83,21.75,2.11%,0.99,11.82,0.59%,-0.84%,1.42%
1966.11,80.99,2.88,5.54,32.9,1966.87,5.16,788.09,27.99,"105,018.94",53.88,"7,179.35",19.71,22.77,1.72%,1.03,11.73,0.01%,-0.63%,0.65%
1966.12,81.33,2.87,5.55,32.9,1966.96,4.84,791.4,27.93,"105,769.94",54.01,"7,217.79",19.74,22.79,2.00%,1.02,12.08,0.28%,-0.60%,0.88%
1967.01,84.45,2.88,5.52,32.9,1967.04,4.58,821.76,28.02,"110,139.64",53.68,"7,194.84",20.43,23.59,2.09%,1.0,12.37,-0.23%,-1.08%,0.85%
1967.02,87.36,2.89,5.48,32.9,1967.12,4.63,850.07,28.12,"114,248.95",53.36,"7,171.07",21.07,24.32,1.85%,1.01,12.37,-0.93%,-1.24%,0.31%
1967.03,89.42,2.9,5.45,33.0,1967.21,4.54,867.48,28.13,"116,903.73",52.87,"7,125.09",21.44,24.74,1.85%,1.0,12.47,-1.23%,-1.38%,0.14%
1967.04,90.96,2.9,5.41,33.1,1967.29,4.59,879.76,28.05,"118,872.78",52.33,"7,070.16",21.69,25.01,1.75%,0.98,12.43,-1.60%,-1.31%,-0.29%
1967.05,92.59,2.9,5.37,33.2,1967.37,4.85,892.82,27.96,"120,953.38",51.78,"7,015.01",21.95,25.3,1.42%,0.99,12.19,-1.81%,-1.16%,-0.65%
1967.06,91.43,2.9,5.33,33.3,1967.46,5.02,878.99,27.88,"119,394.11",51.24,"6,960.19",21.55,24.84,1.33%,0.99,12.04,-1.66%,-0.92%,-0.74%
1967.07,93.01,2.91,5.32,33.4,1967.54,5.16,891.5,27.86,"121,409.08",50.99,"6,944.37",21.8,25.12,1.10%,1.0,11.92,-1.75%,-0.85%,-0.90%
1967.08,94.49,2.91,5.31,33.5,1967.62,5.28,902.99,27.84,"123,288.75",50.74,"6,928.39",22.03,25.37,0.96%,1.0,11.83,-2.14%,-0.79%,-1.35%
1967.09,95.81,2.92,5.3,33.6,1967.71,5.3,912.88,27.82,"124,955.55",50.5,"6,912.27",22.22,25.58,0.93%,0.99,11.83,-2.41%,-0.72%,-1.70%
1967.1,95.66,2.92,5.31,33.7,1967.79,5.48,908.74,27.74,"124,706.13",50.44,"6,922.32",22.07,25.4,0.81%,0.98,11.68,-2.64%,-0.69%,-1.95%
1967.11,92.66,2.92,5.32,33.8,1967.87,5.75,877.64,27.66,"120,754.11",50.39,"6,933.00",21.26,24.46,0.71%,1.01,11.46,-2.28%,-0.53%,-1.75%
1967.12,95.3,2.92,5.33,33.9,1967.96,5.7,899.98,27.58,"124,144.37",50.33,"6,943.23",21.75,25.02,0.68%,1.02,11.53,-2.59%,-0.63%,-1.96%
1968.01,95.04,2.93,5.37,34.1,1968.04,5.53,892.26,27.51,"123,395.74",50.38,"6,967.85",21.51,24.74,0.89%,1.0,11.66,-2.93%,-0.93%,-2.00%
1968.02,90.75,2.94,5.4,34.2,1968.12,5.56,849.49,27.52,"117,798.44",50.58,"7,013.82",20.42,23.49,1.14%,0.99,11.66,-2.63%,-0.97%,-1.66%
1968.03,89.09,2.95,5.44,34.3,1968.21,5.74,831.52,27.53,"115,624.69",50.77,"7,060.26",19.93,22.92,1.04%,1.01,11.52,-2.50%,-0.87%,-1.63%
1968.04,95.67,2.96,5.48,34.4,1968.29,5.64,890.34,27.58,"124,123.11",51.03,"7,114.12",21.28,24.47,0.82%,0.99,11.63,-2.81%,-1.05%,-1.76%
1968.05,97.87,2.98,5.53,34.5,1968.37,5.87,908.18,27.62,"126,930.26",51.28,"7,167.69",21.63,24.87,0.54%,1.02,11.45,-2.60%,-1.05%,-1.54%
1968.06,100.5,2.99,5.57,34.7,1968.46,5.72,927.21,27.59,"129,911.22",51.39,"7,200.05",22.0,25.3,0.67%,1.02,11.57,-2.86%,-1.27%,-1.59%
1968.07,100.3,3.0,5.6,34.9,1968.54,5.5,920.06,27.55,"129,231.36",51.37,"7,215.31",21.75,25.01,0.97%,1.01,11.75,-2.89%,-1.54%,-1.35%
1968.08,98.11,3.02,5.63,35.0,1968.62,5.42,897.4,27.59,"126,371.46",51.5,"7,251.77",21.14,24.3,1.24%,1.0,11.84,-2.03%,-1.45%,-0.58%
1968.09,101.3,3.03,5.66,35.1,1968.71,5.46,923.94,27.64,"130,432.94",51.62,"7,287.76",21.68,24.92,1.12%,1.0,11.82,-2.37%,-1.44%,-0.93%
1968.1,103.8,3.04,5.69,35.3,1968.79,5.58,941.38,27.6,"133,219.38",51.63,"7,306.95",22.0,25.29,0.99%,1.0,11.7,-2.94%,-1.51%,-1.43%
1968.11,105.4,3.06,5.73,35.4,1968.87,5.7,953.19,27.64,"135,216.72",51.79,"7,346.69",22.2,25.51,0.82%,0.98,11.62,-3.66%,-1.52%,-2.15%
1968.12,106.5,3.07,5.76,35.5,1968.96,6.03,960.42,27.69,"136,570.32",51.94,"7,386.34",22.28,25.6,0.54%,1.0,11.35,-3.62%,-1.39%,-2.23%
1969.01,102.0,3.08,5.78,35.6,1969.04,6.04,917.26,27.7,"130,760.54",51.98,"7,409.76",21.19,24.36,0.75%,0.99,11.37,-2.89%,-1.48%,-1.41%
1969.02,101.5,3.09,5.8,35.8,1969.12,6.19,907.66,27.63,"129,720.89",51.87,"7,412.62",20.9,24.02,0.76%,1.0,11.24,-3.03%,-1.40%,-1.62%
1969.03,99.3,3.1,5.82,36.1,1969.21,6.3,880.61,27.49,"126,181.98",51.61,"7,395.56",20.2,23.22,0.90%,1.01,11.11,-2.63%,-1.33%,-1.30%
1969.04,101.3,3.11,5.83,36.3,1969.29,6.17,893.39,27.43,"128,341.70",51.39,"7,382.08",20.43,23.48,1.00%,0.99,11.22,-2.67%,-1.50%,-1.17%
1969.05,104.6,3.12,5.83,36.4,1969.37,6.32,919.96,27.44,"132,487.05",51.3,"7,388.53",20.97,24.11,0.75%,0.99,11.12,-3.29%,-1.51%,-1.78%
1969.06,99.14,3.13,5.84,36.6,1969.46,6.57,867.18,27.38,"125,213.76",51.08,"7,375.92",19.71,22.66,0.82%,0.99,10.92,-2.62%,-1.14%,-1.47%
1969.07,94.71,3.14,5.86,36.8,1969.54,6.72,823.93,27.29,"119,296.92",50.95,"7,377.07",18.68,21.48,0.97%,1.01,10.8,-2.11%,-1.10%,-1.02%
1969.08,94.18,3.14,5.87,37.0,1969.62,6.69,814.89,27.2,"118,316.25",50.82,"7,378.53",18.43,21.19,1.13%,0.97,10.82,-1.64%,-1.19%,-0.45%
1969.09,94.51,3.15,5.89,37.1,1969.71,7.16,815.54,27.18,"118,739.68",50.83,"7,400.03",18.4,21.16,0.66%,1.01,10.49,-1.63%,-1.11%,-0.52%
1969.1,95.52,3.15,5.85,37.3,1969.79,7.1,819.83,27.06,"119,693.51",50.24,"7,334.65",18.45,21.22,0.73%,1.0,10.55,-2.13%,-1.77%,-0.36%
1969.11,96.21,3.16,5.82,37.5,1969.87,7.14,821.35,26.95,"120,243.02",49.66,"7,269.66",18.44,21.22,0.75%,0.97,10.52,-2.29%,-1.96%,-0.33%
1969.12,91.11,3.16,5.78,37.7,1969.96,7.65,773.69,26.83,"113,592.34",49.08,"7,206.28",17.33,19.95,0.64%,1.0,10.16,-1.41%,-1.48%,0.06%
1970.01,90.31,3.16,5.73,37.8,1970.04,7.79,764.86,26.79,"112,624.85",48.53,"7,145.84",17.09,19.68,0.64%,1.05,10.1,-1.15%,-1.72%,0.57%
1970.02,87.16,3.17,5.68,38.0,1970.12,7.24,734.3,26.68,"108,451.79",47.85,"7,067.53",16.37,18.87,1.47%,1.02,10.5,-0.49%,-3.08%,2.59%
1970.03,88.65,3.17,5.63,38.2,1970.21,7.07,742.94,26.57,"110,055.23",47.18,"6,989.41",16.53,19.06,1.63%,0.98,10.63,-1.69%,-3.43%,1.75%
1970.04,85.95,3.17,5.59,38.5,1970.29,7.39,714.7,26.39,"106,197.58",46.51,"6,910.97",15.87,18.31,1.61%,0.97,10.38,-1.56%,-2.50%,0.94%
1970.05,76.06,3.18,5.56,38.6,1970.37,7.91,630.83,26.35,"94,060.53",46.09,"6,871.72",13.98,16.15,1.97%,1.01,10.04,0.03%,-1.43%,1.47%
1970.06,75.59,3.18,5.52,38.8,1970.46,7.84,623.7,26.24,"93,323.47",45.55,"6,815.00",13.8,15.96,2.15%,1.03,10.11,0.67%,-1.28%,1.94%
1970.07,75.72,3.18,5.47,39.0,1970.54,7.46,621.56,26.13,"93,330.39",44.87,"6,738.07",13.73,15.89,2.62%,1.0,10.39,1.16%,-1.76%,2.91%
1970.08,77.92,3.19,5.41,39.0,1970.62,7.53,639.62,26.16,"96,369.37",44.44,"6,695.06",14.1,16.34,2.36%,1.02,10.4,1.11%,-2.26%,3.37%
1970.09,82.58,3.19,5.36,39.2,1970.71,7.39,674.42,26.05,"101,938.75",43.77,"6,616.51",14.84,17.22,2.20%,1.01,10.51,0.74%,-2.60%,3.34%
1970.1,84.37,3.17,5.28,39.4,1970.79,7.33,685.54,25.78,"103,944.47",42.93,"6,509.10",15.06,17.49,2.14%,1.04,10.57,0.78%,-2.78%,3.56%
1970.11,84.28,3.16,5.21,39.6,1970.87,6.84,681.35,25.52,"103,631.63",42.09,"6,402.18",14.95,17.37,2.73%,1.04,10.95,1.18%,-3.63%,4.81%
1970.12,90.05,3.14,5.13,39.8,1970.96,6.39,724.34,25.26,"110,490.20",41.26,"6,294.44",15.87,18.45,2.85%,1.02,11.32,0.32%,-4.02%,4.33%
1971.01,93.49,3.13,5.16,39.8,1971.04,6.24,752.01,25.18,"115,031.08",41.51,"6,348.92",16.46,19.15,2.77%,1.01,11.5,-0.17%,-4.01%,3.84%
1971.02,97.11,3.12,5.19,39.9,1971.12,6.11,779.17,25.03,"119,504.81",41.64,"6,386.88",17.03,19.82,2.72%,1.04,11.64,-0.96%,-4.45%,3.49%
1971.03,99.6,3.11,5.22,40.0,1971.21,5.7,797.15,24.89,"122,580.75",41.78,"6,424.41",17.4,20.26,3.03%,0.99,12.03,-0.88%,-4.69%,3.82%
1971.04,103.0,3.11,5.25,40.1,1971.29,5.83,822.31,24.8,"126,766.94",41.94,"6,465.52",17.92,20.88,2.76%,0.96,11.94,-1.15%,-4.87%,3.72%
1971.05,101.6,3.1,5.29,40.3,1971.37,6.39,807.1,24.65,"124,740.03",42.0,"6,490.74",17.56,20.46,2.37%,1.0,11.46,-1.23%,-4.65%,3.42%
1971.06,99.72,3.1,5.32,40.6,1971.46,6.52,786.31,24.44,"121,842.01",41.95,"6,500.20",17.08,19.91,2.47%,0.99,11.32,-1.00%,-4.19%,3.20%
1971.07,99.0,3.1,5.36,40.7,1971.54,6.73,778.72,24.36,"120,979.61",42.13,"6,545.94",16.89,19.69,2.29%,1.02,11.19,-1.24%,-4.49%,3.25%
1971.08,97.24,3.09,5.39,40.8,1971.62,6.58,763.0,24.27,"118,851.85",42.32,"6,592.01",16.52,19.27,2.63%,1.04,11.34,-1.06%,-4.91%,3.85%
1971.09,99.4,3.09,5.43,40.8,1971.71,6.14,779.95,24.25,"121,806.64",42.61,"6,654.02",16.86,19.67,2.91%,1.02,11.77,-2.25%,-5.42%,3.17%
1971.1,97.29,3.08,5.52,40.9,1971.79,5.93,761.53,24.13,"119,243.61",43.21,"6,765.59",16.43,19.18,3.30%,1.01,11.99,-1.89%,-5.41%,3.52%
1971.11,92.78,3.08,5.61,40.9,1971.87,5.81,726.23,24.08,"114,030.17",43.91,"6,894.90",15.64,18.27,3.73%,1.0,12.16,-1.19%,-4.59%,3.40%
1971.12,99.17,3.07,5.7,41.1,1971.96,5.93,772.46,23.91,"121,603.51",44.4,"6,989.41",16.6,19.41,3.29%,1.0,12.05,-1.74%,-4.60%,2.86%
1972.01,103.3,3.07,5.74,41.1,1972.04,5.95,804.63,23.91,"126,981.48",44.68,"7,051.80",17.26,20.18,3.04%,1.0,12.09,-2.67%,-4.99%,2.32%
1972.02,105.2,3.07,5.77,41.3,1972.12,6.08,815.47,23.8,"129,003.78",44.75,"7,079.67",17.46,20.42,2.86%,1.01,11.98,-3.04%,-4.74%,1.69%
1972.03,107.7,3.07,5.81,41.4,1972.21,6.07,832.83,23.74,"132,063.41",44.93,"7,124.31",17.81,20.82,2.79%,1.0,12.02,-3.53%,-4.36%,0.83%
1972.04,108.8,3.07,5.86,41.5,1972.29,6.19,839.31,23.68,"133,403.72",45.23,"7,189.25",17.92,20.95,2.62%,1.01,11.94,-3.15%,-4.24%,1.08%
1972.05,107.7,3.07,5.92,41.6,1972.37,6.13,828.82,23.63,"132,050.47",45.53,"7,254.40",17.66,20.65,2.79%,1.01,12.03,-3.09%,-4.16%,1.07%
1972.06,108.0,3.07,5.97,41.7,1972.46,6.11,829.14,23.57,"132,413.67",45.83,"7,319.53",17.64,20.63,2.84%,1.01,12.08,-3.76%,-4.55%,0.80%
1972.07,107.2,3.07,6.03,41.9,1972.54,6.11,819.07,23.48,"131,117.97",46.05,"7,371.31",17.4,20.35,2.93%,1.0,12.08,-3.69%,-4.32%,0.63%
1972.08,111.0,3.08,6.08,42.0,1972.62,6.21,846.08,23.45,"135,755.40",46.37,"7,440.04",17.94,20.98,2.68%,0.98,12.02,-3.97%,-3.72%,-0.24%
1972.09,109.4,3.08,6.14,42.1,1972.71,6.55,831.91,23.42,"133,793.92",46.69,"7,509.09",17.61,20.6,2.44%,1.01,11.76,-2.74%,-3.04%,0.30%
1972.1,109.6,3.1,6.23,42.3,1972.79,6.48,829.49,23.49,"133,719.54",47.18,"7,605.09",17.53,20.5,2.58%,1.02,11.83,-1.94%,-2.23%,0.29%
1972.11,115.1,3.13,6.33,42.4,1972.87,6.28,869.06,23.61,"140,415.87",47.77,"7,718.20",18.34,21.44,2.56%,1.0,12.04,-1.96%,-2.08%,0.12%
1972.12,117.5,3.15,6.42,42.5,1972.96,6.36,885.09,23.73,"143,325.94",48.36,"7,831.09",18.65,21.8,2.41%,1.0,12.0,-1.99%,-1.92%,-0.07%
1973.01,118.4,3.16,6.55,42.6,1973.04,6.46,889.78,23.72,"144,404.85",49.2,"7,984.55",18.71,21.87,2.32%,0.99,11.95,-1.71%,-1.76%,0.05%
1973.02,114.2,3.16,6.67,42.9,1973.12,6.64,852.21,23.61,"138,627.64",49.8,"8,100.77",17.89,20.91,2.45%,1.0,11.78,-1.11%,-1.70%,0.59%
1973.03,112.4,3.17,6.8,43.3,1973.21,6.71,831.03,23.44,"135,499.89",50.28,"8,197.50",17.41,20.35,2.60%,1.01,11.67,-0.51%,-1.40%,0.89%
1973.04,110.3,3.19,6.94,43.6,1973.29,6.67,809.9,23.4,"132,371.32",50.98,"8,332.71",16.94,19.79,2.87%,0.99,11.69,0.07%,-1.33%,1.40%
1973.05,107.2,3.2,7.09,43.9,1973.37,6.85,781.75,23.36,"128,090.01",51.68,"8,467.65",16.31,19.06,2.99%,1.0,11.53,0.77%,-1.15%,1.92%
1973.06,104.8,3.22,7.23,44.2,1973.46,6.9,759.07,23.32,"124,690.84",52.37,"8,602.24",15.81,18.47,3.17%,0.99,11.47,1.19%,-1.34%,2.52%
1973.07,105.8,3.24,7.38,44.3,1973.54,7.13,764.58,23.39,"125,916.68",53.36,"8,787.19",15.89,18.57,2.90%,0.99,11.32,1.12%,-1.47%,2.59%
1973.08,103.8,3.25,7.54,45.1,1973.62,7.4,736.82,23.09,"121,662.00",53.5,"8,833.59",15.28,17.85,3.07%,1.03,10.98,1.19%,-1.37%,2.56%
1973.09,105.6,3.27,7.69,45.2,1973.71,7.09,747.94,23.16,"123,816.60",54.47,"9,016.57",15.48,18.08,3.32%,1.03,11.26,1.29%,-1.46%,2.76%
1973.1,109.8,3.31,7.85,45.6,1973.79,6.79,770.86,23.21,"127,932.07",55.09,"9,142.45",15.91,18.59,3.50%,1.01,11.47,1.00%,-1.52%,2.51%
1973.11,102.0,3.34,8.0,45.9,1973.87,6.73,711.42,23.32,"118,389.74",55.82,"9,289.34",14.65,17.12,4.17%,1.0,11.51,1.65%,-1.56%,3.21%
1973.12,94.78,3.38,8.16,46.2,1973.96,6.74,656.77,23.42,"109,620.06",56.54,"9,437.64",13.49,15.77,4.78%,0.99,11.49,2.41%,-1.54%,3.95%
1974.01,96.11,3.4,8.23,46.6,1974.04,6.99,660.27,23.36,"110,529.04",56.52,"9,460.89",13.53,15.82,4.59%,1.01,11.25,2.42%,-1.20%,3.62%
1974.02,93.45,3.42,8.29,47.2,1974.12,6.96,633.84,23.2,"106,427.42",56.25,"9,445.03",12.96,15.15,5.09%,0.99,11.2,2.22%,-1.20%,3.43%
1974.03,97.44,3.44,8.36,47.8,1974.21,7.21,652.6,23.04,"109,900.94",55.99,"9,429.10",13.31,15.57,4.76%,0.99,10.93,1.92%,-1.15%,3.08%
1974.04,92.46,3.46,8.49,48.0,1974.29,7.51,616.67,23.08,"104,173.41",56.6,"9,561.81",12.55,14.69,4.96%,1.0,10.72,2.47%,-1.08%,3.55%
1974.05,89.67,3.48,8.61,48.6,1974.37,7.58,590.68,22.92,"100,105.38",56.74,"9,615.71",12.0,14.05,5.39%,1.01,10.6,2.82%,-1.33%,4.15%
1974.06,89.79,3.5,8.74,49.0,1974.46,7.54,586.64,22.87,"99,744.02",57.1,"9,708.91",11.89,13.93,5.56%,0.99,10.61,2.64%,-1.33%,3.97%
1974.07,79.31,3.53,8.86,49.4,1974.54,7.81,513.97,22.88,"87,712.97",57.44,"9,802.41",10.39,12.19,6.55%,0.99,10.4,3.83%,-0.95%,4.78%
1974.08,76.03,3.56,8.99,50.0,1974.62,8.04,486.81,22.79,"83,400.59",57.54,"9,857.87",9.82,11.53,7.04%,1.01,10.18,5.24%,-0.32%,5.56%
1974.09,68.12,3.59,9.11,50.6,1974.71,8.04,430.99,22.71,"74,161.99",57.64,"9,918.02",8.68,10.21,8.47%,1.02,10.12,6.58%,-0.10%,6.68%
1974.1,69.44,3.59,9.04,51.1,1974.79,7.9,435.04,22.51,"75,182.17",56.61,"9,783.93",8.74,10.3,8.63%,1.02,10.19,6.36%,0.11%,6.25%
1974.11,71.74,3.6,8.96,51.5,1974.87,7.68,445.96,22.36,"77,391.07",55.72,"9,669.38",8.95,10.55,8.63%,1.02,10.33,6.19%,0.42%,5.77%
1974.12,67.07,3.6,8.89,51.9,1974.96,7.43,413.71,22.21,"72,116.71",54.84,"9,558.93",8.29,9.79,9.85%,1.0,10.49,6.87%,0.39%,6.47%
1975.01,72.56,3.62,8.74,52.1,1975.04,7.5,445.86,22.26,"78,043.72",53.73,"9,404.11",8.92,10.55,8.97%,1.01,10.47,6.49%,0.57%,5.93%
1975.02,80.1,3.65,8.6,52.5,1975.12,7.39,488.44,22.24,"85,821.51",52.42,"9,210.73",9.76,11.56,8.20%,0.98,10.53,6.03%,0.47%,5.56%
1975.03,83.78,3.67,8.45,52.7,1975.21,7.73,508.94,22.29,"89,750.15",51.33,"9,052.15",10.16,12.04,7.46%,0.97,10.31,5.47%,0.54%,4.93%
1975.04,84.72,3.68,8.29,52.9,1975.29,8.23,512.71,22.29,"90,741.58",50.15,"8,875.66",10.23,12.13,6.90%,1.02,9.99,5.41%,1.16%,4.25%
1975.05,90.1,3.7,8.12,53.2,1975.37,8.06,542.19,22.25,"96,287.86",48.88,"8,681.22",10.82,12.84,6.60%,1.02,10.12,5.03%,1.44%,3.59%
1975.06,92.4,3.71,7.96,53.6,1975.46,7.86,551.88,22.16,"98,336.85",47.54,"8,471.44",11.01,13.07,6.65%,0.99,10.25,5.04%,1.80%,3.24%
1975.07,92.49,3.71,7.89,54.2,1975.54,8.06,546.31,21.91,"97,668.36",46.62,"8,335.26",10.9,12.95,6.66%,0.98,10.06,5.33%,1.96%,3.37%
1975.08,85.71,3.71,7.83,54.3,1975.62,8.4,505.33,21.87,"90,667.95",46.14,"8,279.41",10.09,12.0,7.07%,1.0,9.88,5.90%,2.20%,3.70%
1975.09,84.67,3.71,7.76,54.6,1975.71,8.43,496.45,21.75,"89,400.91",45.5,"8,193.59",9.92,11.81,7.27%,1.03,9.88,5.81%,2.24%,3.58%
1975.1,88.57,3.7,7.83,54.9,1975.79,8.14,516.48,21.58,"93,331.57",45.64,"8,247.44",10.33,12.3,7.19%,1.01,10.09,5.48%,2.15%,3.32%
1975.11,90.07,3.69,7.89,55.3,1975.87,8.05,521.43,21.36,"94,547.38",45.7,"8,285.71",10.44,12.44,7.25%,1.01,10.14,5.97%,2.45%,3.52%
1975.12,88.7,3.68,7.96,55.5,1975.96,8.0,511.65,21.23,"93,094.50",45.92,"8,354.37",10.25,12.23,7.48%,1.02,10.21,6.65%,2.77%,3.88%
1976.01,96.86,3.68,8.19,55.6,1976.04,7.74,557.71,21.21,"101,797.50",47.18,"8,610.99",11.19,13.34,6.95%,1.0,10.44,5.76%,2.64%,3.12%
1976.02,100.6,3.69,8.43,55.8,1976.12,7.79,577.17,21.15,"105,670.92",48.35,"8,851.43",11.59,13.83,6.56%,1.01,10.43,5.98%,3.08%,2.90%
1976.03,101.1,3.69,8.66,55.9,1976.21,7.73,579.0,21.13,"106,328.57",49.6,"9,107.87",11.63,13.88,6.57%,1.02,10.53,6.60%,3.74%,2.86%
1976.04,101.9,3.71,8.86,56.1,1976.29,7.56,581.5,21.19,"107,112.17",50.54,"9,309.69",11.69,13.95,6.67%,0.98,10.68,6.83%,4.02%,2.81%
1976.05,101.2,3.74,9.05,56.5,1976.37,7.9,573.42,21.17,"105,948.26",51.3,"9,478.11",11.53,13.76,6.52%,1.01,10.42,6.97%,4.01%,2.96%
1976.06,101.8,3.76,9.25,56.8,1976.46,7.86,573.77,21.19,"106,339.81",52.14,"9,662.51",11.54,13.78,6.58%,1.01,10.47,7.20%,3.91%,3.29%
1976.07,104.2,3.79,9.35,57.1,1976.54,7.83,584.21,21.25,"108,603.14",52.42,"9,745.10",11.76,14.03,6.47%,1.01,10.5,6.78%,4.30%,2.47%
1976.08,103.3,3.82,9.45,57.4,1976.62,7.77,576.14,21.31,"107,432.45",52.71,"9,828.04",11.6,13.84,6.64%,1.02,10.56,7.12%,4.39%,2.73%
1976.09,105.5,3.85,9.55,57.6,1976.71,7.59,586.37,21.4,"109,672.00",53.08,"9,927.65",11.81,14.09,6.71%,1.02,10.72,6.58%,4.04%,2.54%
1976.1,101.9,3.92,9.67,57.9,1976.79,7.41,563.42,21.66,"105,718.32",53.47,"10,032.35",11.35,13.54,7.22%,1.01,10.87,6.95%,3.97%,2.99%
1976.11,101.2,3.98,9.79,58.0,1976.87,7.29,558.59,21.99,"105,154.86",54.04,"10,172.59",11.25,13.43,7.43%,1.04,11.01,7.37%,4.02%,3.36%
1976.12,104.7,4.05,9.91,58.2,1976.96,6.87,575.92,22.28,"108,767.26",54.51,"10,294.97",11.6,13.85,7.62%,0.98,11.37,7.18%,3.84%,3.35%
1977.01,103.8,4.1,9.97,58.5,1977.04,7.21,568.04,22.42,"107,632.15",54.54,"10,334.63",11.44,13.66,7.46%,0.99,11.1,7.92%,4.10%,3.82%
1977.02,101.0,4.14,10.02,59.1,1977.12,7.39,547.11,22.44,"104,019.93",54.3,"10,323.00",11.01,13.15,7.72%,1.0,10.92,8.93%,4.18%,4.76%
1977.03,100.6,4.19,10.08,59.5,1977.21,7.46,541.28,22.54,"103,268.64",54.24,"10,347.39",10.9,13.02,7.79%,1.01,10.86,9.43%,4.25%,5.18%
1977.04,99.05,4.25,10.19,60.0,1977.29,7.37,528.5,22.66,"101,190.45",54.39,"10,413.58",10.64,12.71,8.16%,1.0,10.9,9.50%,3.66%,5.85%
1977.05,98.76,4.3,10.31,60.3,1977.37,7.46,524.33,22.85,"100,756.76",54.72,"10,515.08",10.55,12.61,8.17%,1.02,10.84,9.53%,3.33%,6.20%
1977.06,99.29,4.36,10.42,60.7,1977.46,7.28,523.67,23.0,"100,998.19",54.96,"10,599.27",10.53,12.6,8.40%,1.0,10.98,9.95%,3.39%,6.56%
1977.07,100.2,4.41,10.52,61.0,1977.54,7.33,525.87,23.13,"101,794.28",55.19,"10,684.03",10.57,12.65,8.34%,1.0,10.95,10.17%,3.42%,6.75%
1977.08,97.75,4.45,10.61,61.2,1977.62,7.4,511.34,23.3,"99,356.56",55.52,"10,787.73",10.27,12.3,8.55%,1.01,10.93,11.07%,3.25%,7.82%
1977.09,96.23,4.5,10.71,61.4,1977.71,7.34,501.74,23.46,"97,872.89",55.84,"10,892.85",10.07,12.07,8.81%,0.99,11.01,10.84%,2.75%,8.09%
